order_id,customer_id,product_id,sale_date,quantity,unit_price,channel,region,currency,revenue,_row_id,_injected_types
ORD-9439023,CUST-83110,PROD-83748,2026-04-01,1,499.25,MOBILE,EAST,GBP,499.25,233,
ORD-8939945,CUST-97826,PROD-61572,2025-06-21,9999,0.0001,ONLINE,WEST,USD,2229.78,234,out_of_range
ORD-5902726,CUST-36586,PROD-20725,2026-03-24,3,621.34,ONLINE,EAST,USD,1864.02,235,duplicates
ORD-1357257,CUST-70938,PROD-60379,2024-12-12,4,509.9,STORE,NORTH,EUR,2039.6,236,
ORD-5402422,CUST-32642,PROD-57225,2026-02-25,3,326.14,STORE,SOUTH,EUR,978.42,237,
ORD-2238944,CUST-92503,PROD-89187,2025-09-21,1,628.14,STORE,SOUTH,EUR,628.14,238,
ORD-8252202,CUST-29607,PROD-92465,2025-03-12,9999,0.0001,STORE,WEST,EUR,228.21,239,out_of_range
ORD-3202805,,,,1,111.61,ONLINE,SOUTH,EUR,111.61,240,nulls
ORD-8059137,CUST-33147,PROD-33794,2025-01-11,1,548.88,MOBILE,EAST,EUR,548.88,241,
ORD-3427404,CUST-64675,PROD-55679,2025-10-10,1,233.21,ONLINE,WEST,EUR,233.21,242,
ORD-7323122,CUST-70607,PROD-89714,2024-07-19,1,856.62,ONLINE,NORTH,EUR,856.62,243,
ORD-4453319,CUST-22429,PROD-90090,2024-12-11,1,6.24,ONLINE,SOUTH,GBP,6.24,244,
ORD-3489683,CUST-22373,PROD-34969,2024-02-04,2,466.22,STORE,EAST,EUR,932.44,245,
ORD-1086553,CUST-17390,PROD-20725,2025-07-01,1,693.65,ONLINE,SOUTH,GBP,693.65,246,
ord4204592,cust33622,PROD-72049,2025-05-01,2,132.31,STORE,NORTH,USD,264.62,247,format_violation
ORD-1665396,CUST-63872,PROD-21478,2025-12-10,1,50.57,STORE,NORTH,EUR,50.57,248,
ORD-1704259,CUSTOMER-GHOST1653,PRODUCT-GHOST1653,2026-01-06,3,844.6,MOBILE,SOUTH,EUR,2533.8,249,referential_break
ORD-4582335,CUST-40681,PROD-13780,2026-04-02,3,282.62,MOBILE,SOUTH,EUR,847.86,250,
ORD-3399179,CUST-10380,PROD-97354,2025-10-27,2,452.3,STORE,SOUTH,EUR,904.6,251,
ORD-4996976,CUST-26267,PROD-48391,2025-09-12,3,187.81,ONLINE,NORTH,GBP,563.43,252,
ORD-5784960,CUST-22734,PROD-39429,2026-02-10,5,142.49,STORE,NORTH,EUR,712.45,253,
ORD-5638645,CUST-28884,PROD-66571,2026-03-14,2,62.58,STORE,WEST,EUR,125.16,254,
ORD-5349116,CUST-98137,PROD-34219,2025-10-05,2,44.0,ONLINE,EAST,EUR,88.0,255,
ORD-6107848,CUST-28242,PROD-86414,2025-07-22,9999,0.0001,MOBILE,WEST,EUR,2271.87,256,out_of_range
ORD-6434586,CUST-31845,PROD-66491,2024-01-02,2,282.29,ONLINE,NORTH,GBP,564.58,257,
ORD-1712606,CUST-24573,PROD-74912,2025-02-21,1,290.91, STORE ,WEST , GBP ,290.91,258,whitespace_corruption
ORD-3178743,CUST-81866,PROD-92024,2026-03-27,5,203.54,STORE,EAST,EUR,446.61,259,revenue_inconsistency
ORD-6029931,CUSTOMER-GHOST1945,PRODUCT-GHOST1945,2025-10-09,9999,0.0001,STORE,WEST,GBP,1585.16,260,out_of_range|referential_break
ORD-7577473,CUST-36224,PROD-96532,2026-03-26,2,1071.3,ONLINE,SOUTH,EUR,2142.6,261,
ORD-4888484,CUST-52394,PROD-35948,2026-01-12,2,332.66,STORE,WEST,USD,665.32,262,
ORD-8232877,,,,3,131.8,STORE,WEST,EUR,395.4,263,duplicates|nulls
ord4641904,CUST_78437,PROD-52559,2025-06-12,N/A,--,ONLINE  , EAST ,  EUR,139.76,264,format_violation|type_mismatch|whitespace_corruption
ORD-1479983,CUST-25485,PROD-82166,2024-12-14,5,572.85,ONLINE,EAST,EUR,2864.25,265,
ORD-1943229,,,2026-11-29,n/a,--,STORE,WEST,EUR,582.35,266,future_date|nulls|type_mismatch
ORD-5011201,CUST-41933,PROD-58649,2025-11-14,2,763.72,STORE,EAST,EUR,1527.44,267,
ORD-4693199,CUST-30882,PROD-97472,2025-08-20,2,493.25,STORE,NORTH,EUR,986.5,268,
ORD-6162070,,,,2,747.9,STORE,SOUTH,EUR,518.9,269,nulls|revenue_inconsistency
ORD-5502277,CUST-66152,PROD-34318,2025-12-21,1,761.21,ONLINE,NORTH,USD,761.21,270,
ORD-5961403,CUST-46360,PROD-18816,2025-07-17,2,450.87,STORE,SOUTH,EUR,901.74,271,
ORD-4668624,CUST-37088,PROD-67052,2026-01-13,1,831.34,STORE,NORTH,GBP,831.34,272,duplicates
ORD-5978522,CUST-42848,PROD-19272,2026-03-23,1,659.05,STORE,WEST,EUR,659.05,273,
ORD-5699662,CUST-21266,PROD-85206,2025-12-13,3,561.92,ONLINE,EAST,EUR,1685.76,274,
ORD-2906133,CUSTOMER-GHOST1381,PRODUCT-GHOST1381,2025-12-31,3,108.11,STORE,EAST,EUR,324.33,275,referential_break
ORD-6965230,CUSTOMER-GHOST1174,PRODUCT-GHOST1174,2026-01-25,1,313.34,ONLINE,NORTH,USD,313.34,276,referential_break
ORD-8912553,CUST-44062,PROD-80212,2026-03-30,2,559.7,STORE,WEST,EUR,1119.4,277,
ORD-2065129,CUST-84530,PROD-52765,2024-01-02,2,457.06,ONLINE,NORTH,GBP,421.83,278,revenue_inconsistency
ORD-2194306,CUST-96516,PROD-57702,2026-02-01,4,663.9,STORE,EAST,GBP,2655.6,279,
ORD-1478123,CUST-35075,PROD-84008,2025-06-29,2,314.96,ONLINE,SOUTH,EUR,629.92,280,
ORD-5126550,CUST-67513,PROD-41668,2025-12-20,2,32.74,STORE,WEST,USD,65.48,281,
ORD-6566445,CUST-83281,PROD-27124,2024-05-19,1,739.52,STORE  ,  WEST, EUR ,739.52,282,whitespace_corruption
ORD-9005963,CUST-60001,PROD-34969,2026-03-11,1,410.26,ONLINE,NORTH,USD,410.26,283,
ORD-5864722,CUST-73049,PROD-44156,2024-07-28,3,557.33,MOBILE,EAST,GBP,1671.99,284,duplicates
ORD-1947644,CUST-68252,PROD-90352,2026-03-24,3,71.55,STORE,EAST,EUR,214.65,285,
ORD-5405611,CUST-93312,PROD-61411,2027-02-09,-1.0,416.72,ONLINE,SOUTH,GBP,-416.72,286,future_date|negative_values
ORD_7474565,CUST_10531,PROD-51605,2025-03-05,1,127.02,ONLINE,SOUTH,GBP,127.02,287,format_violation
ORD-8394390,CUST-16844,PROD-66234,2025-09-21,1,1051.83,ONLINE,EAST,EUR,1051.83,288,
ORD-7038272,CUST-86516,PROD-90033,2025-05-22,4,568.74,ONLINE,EAST,EUR,2274.96,289,
ORD-5704350,CUST-34957,PROD-51016,2026-06-23,,???,STORE,SOUTH,EUR,-157.89,290,future_date|negative_values|type_mismatch
ORD_5908780,cust26879,PROD-86296,2025-08-02,1,939.08,MOBILE,EAST,USD,939.08,291,format_violation
ORD-4068513,CUST-85259,PROD-61367,2024-10-24,-3.0,379.59,STORE,SOUTH,EUR,-1138.77,292,negative_values
ORD-6217315,CUSTOMER-GHOST0956,PRODUCT-GHOST0956,2024-01-02,4,271.37,STORE,SOUTH,USD,1085.48,293,referential_break
ORD-9655791,CUST-12649,PROD-44817,2026-03-19,1,387.31,STORE,NORTH,USD,387.31,294,
ORD-7906547,CUSTOMER-GHOST1549,PRODUCT-GHOST1549,2025-06-03,1,595.46,MOBILE,EAST,EUR,595.46,295,referential_break
ORD-3028464,CUSTOMER-GHOST0473,PRODUCT-GHOST0473,2026-01-15,-2.0,356.12,STORE,SOUTH,EUR,-712.24,296,negative_values|referential_break
ORD-9470854,CUST-59609,PROD-18658,2025-12-29,3,828.0,MOBILE,WEST,EUR,2484.0,297,
ORD-1674153,CUST-64227,PROD-53442,2025-11-30,-1.0,305.7,ONLINE,EAST,EUR,-305.7,298,negative_values
ORD-5544235,CUST-25720,PROD-46303,2025-09-02,1,437.51,ONLINE,EAST,USD,437.51,299,
ORD-8309797,CUST-13202,PROD-99036,2024-01-02,1,251.94,MOBILE,WEST,EUR,251.94,300,
ORD-7734898,CUST-37617,PROD-88404,2027-03-13,1,945.32,ONLINE,NORTH,EUR,945.32,301,future_date
ORD-7953022,CUST-37120,PROD-36083,2025-05-26,1,592.36,STORE,NORTH,EUR,592.36,302,
ORD-7182872,CUST-43609,PROD-96184,2026-04-01,6,220.35,ONLINE,WEST,EUR,1322.1,303,
ORD-5777167,CUSTOMER-GHOST2074,PRODUCT-GHOST2074,2025-08-27,4,138.09,ONLINE,NORTH,EUR,552.36,304,duplicates|referential_break
ORD-3981663,CUST-86301,PROD-95796,2026-03-01,2,356.04,STORE,NORTH,EUR,712.08,305,
ORD-1592087,CUST-49327,PROD-61072,2025-08-24,N/A,n/a,STORE,EAST,EUR,1804.22,306,type_mismatch
ORD-2817259,,,,3,564.81,MOBILE,SOUTH,USD,1694.43,307,nulls
ORD-3890245,CUST-47215,PROD-16061,2025-10-27,n/a,--,MOBILE,EAST,EUR,209.52,308,type_mismatch
ORD-9090571,CUST-55587,PROD-27132,2025-12-03,null,null,ONLINE,SOUTH,EUR,54.33,309,type_mismatch
ORD_8248942,CUST_29095,PROD-10563,2025-09-30,1,450.26, ONLINE ,NORTH  ,  USD,450.26,310,format_violation|whitespace_corruption
ORD-1726371,CUST-11588,PROD-89187,2025-12-01,4,646.12,ONLINE,EAST,GBP,2584.48,311,
ORD-7943183,CUST-63655,PROD-62623,2025-01-02,6,154.13,ONLINE,SOUTH,GBP,924.78,312,
ORD-9025509,CUST-44340,PROD-89964,2025-05-20,3,130.34,STORE,WEST,EUR,391.02,313,
ORD-3890516,CUST-91500,PROD-71030,2025-09-13,-1.0,344.29,MOBILE,NORTH,USD,-344.29,314,negative_values
ORD-2516822,CUST-83797,PROD-44997,2025-08-17,1,161.92,ONLINE,EAST,EUR,161.92,315,
ORD-4246227,CUST-39602,PROD-69671,2025-11-21,3,486.69,ONLINE,NORTH,USD,1460.07,316,
ORD-2320756,CUST-76721,PROD-28401,2026-02-26,2,461.38,STORE,WEST,EUR,922.76,317,
ORD-6986525,CUST-90650,PROD-64974,2026-02-03,1,458.73,MOBILE,NORTH,EUR,458.73,318,
ORD-2400440,CUST-65797,PROD-74912,2025-10-11,-3.0,253.13,STORE,EAST,EUR,-759.39,319,negative_values
ORD-1695026,CUST-31708,PROD-75515,2026-03-16,2,691.5,STORE,WEST,GBP,439.13,320,revenue_inconsistency
ORD-4950929,CUST-51191,PROD-26851,2024-06-26,2,263.2,ONLINE,SOUTH,EUR,526.4,321,
ORD-2423818,,,,1,106.89,ONLINE,EAST,GBP,40.62,322,nulls|revenue_inconsistency
ORD-8176750,CUST-38458,PROD-27890,2025-04-29,3,182.18,STORE,EAST,EUR,546.54,323,
ORD-3149169,CUST-81265,PROD-41597,2025-04-28,2,361.55,MOBILE,EAST,EUR,723.1,324,
ORD-2083298,CUST-56523,PROD-47034,2026-03-16,1,655.76,ONLINE,SOUTH,GBP,655.76,325,
ORD-1311089,CUSTOMER-GHOST1450,PRODUCT-GHOST1450,2025-10-27,1,357.94,ONLINE,EAST,EUR,357.94,326,referential_break
ORD-6193743,CUSTOMER-GHOST1997,PRODUCT-GHOST1997,2024-07-28,N/A,???,MOBILE,SOUTH,USD,152.79,327,referential_break|type_mismatch
ORD-2243930,CUST-86036,PROD-88439,2025-07-21,3,305.68,ONLINE,EAST,EUR,917.04,328,
ORD-6815190,CUST-72543,PROD-50086,2025-05-31,1,202.13,MOBILE,NORTH,EUR,202.13,329,
ORD-8515808,CUST-49188,PROD-10405,2024-01-02,1,48.98,STORE,SOUTH,USD,48.98,330,
ORD-6607988,CUST-59957,PROD-92861,2026-03-20,-2.0,506.64,STORE,EAST,EUR,-1013.28,331,negative_values
ORD-1157955,CUST-13165,PROD-33228,2026-02-07,1,769.26,ONLINE,EAST,GBP,769.26,332,
ORD-9509205,CUST-35610,PROD-49476,2026-01-26,1,95.02,ONLINE,WEST,GBP,95.02,333,
ORD-8397122,CUST-79473,PROD-48287,2025-09-20,3,297.01,STORE,NORTH,EUR,891.03,334,
ORD-4714796,CUST-63872,PROD-84444,2024-01-02,1,323.48,MOBILE,NORTH,GBP,323.48,335,
ORD-2246088,CUST-31297,PROD-57702,2025-12-04,4,649.7,STORE  ,SOUTH ,GBP  ,2598.8,336,whitespace_corruption
ORD-5786881,CUST-73083,PROD-45098,2024-01-03,2,443.34,STORE,WEST,EUR,886.68,337,
ORD-9429160,CUST-61948,PROD-26587,2026-04-04,6,391.07,STORE,NORTH,EUR,2346.42,338,
ORD-5146951,CUST-51822,PROD-77455,2025-05-02,9999,0.0001,STORE,EAST,EUR,55.25,339,out_of_range
ORD-4283731,CUST-96822,PROD-43947,2027-01-30,1,723.25,STORE,EAST,EUR,723.25,340,future_date
ORD-8608448,CUST-66272,PROD-95774,2026-01-27,3,593.47,ONLINE,SOUTH,EUR,1780.41,341,
ORD-3044658,CUST-23149,PROD-99068,2026-01-19,9999,0.0001,ONLINE,EAST,EUR,1462.68,342,out_of_range
ORD-1044375,CUST-55418,PROD-49476,2024-12-26,2,107.96,ONLINE,NORTH,EUR,215.92,343,
ORD-1412571,CUSTOMER-GHOST2485,PRODUCT-GHOST2485,2025-11-09,null,null,MOBILE,SOUTH,GBP,20.63,344,referential_break|type_mismatch
ORD-8892030,CUSTOMER-GHOST1088,PRODUCT-GHOST1088,2025-10-09,1,521.24,ONLINE,NORTH,EUR,521.24,345,referential_break
ORD-5153667,CUST-44062,PROD-56347,2025-07-17,1,389.99,ONLINE,EAST,EUR,389.99,346,
ORD-2243763,CUST-20528,PROD-96532,2025-11-09,2,949.72,MOBILE,SOUTH,USD,1899.44,347,
ORD-9228114,CUST-74128,PROD-85986,2025-06-29,3,289.59,STORE,NORTH,EUR,868.77,348,
ORD-5195350,,,,1,327.44,ONLINE,NORTH,EUR,327.44,349,nulls
ord8648777,CUST_41128,PROD-17046,2024-03-14,5,590.09,ONLINE,EAST,GBP,2950.45,350,format_violation
ORD-2865107,CUST-27675,PROD-72345,2024-06-22,2,439.51,MOBILE,SOUTH,GBP,879.02,351,
ORD-6681188,CUST-72856,PROD-58749,2025-11-14,1,79.94,ONLINE,NORTH,USD,11.6,352,revenue_inconsistency
ORD-4357998,CUST-98323,PROD-93547,2026-03-02,1,690.56,MOBILE,SOUTH,EUR,690.56,353,
ORD-4578023,CUST-98547,PROD-66178,2025-11-27,1,214.93,MOBILE,SOUTH,USD,214.93,354,
ORD-4256155,CUST-62560,PROD-37397,2026-01-10,2,159.3,MOBILE,NORTH,EUR,318.6,355,
ORD-1160509,CUST-72504,PROD-26155,2026-02-24,3,842.04,ONLINE,WEST,EUR,2526.12,356,
ORD-8440839,,,,1,455.29,  STORE, EAST ,  GBP,455.29,357,nulls|whitespace_corruption
ORD-5097640,,,,9999,0.0001,STORE,WEST,GBP,781.88,358,nulls|out_of_range
ORD-8988136,CUST-73726,PROD-28511,2025-07-29,1,396.6,ONLINE,SOUTH,USD,396.6,359,
ORD-1177312,CUST-82313,PROD-31161,2025-11-13,1,664.43,STORE,SOUTH,USD,664.43,360,
ORD-7291426,CUST-24246,PROD-33794,2024-01-02,1,555.97,STORE,EAST,EUR,555.97,361,
ORD-1152929,CUST-30615,PROD-27303,2026-03-23,1,835.54,ONLINE,SOUTH,EUR,332.92,362,revenue_inconsistency
ORD-5150730,CUST-50207,PROD-79202,2025-01-17,1,828.14,ONLINE,EAST,EUR,828.14,363,
ORD-5988254,CUST-52876,PROD-56256,2025-11-18,9999,0.0001,MOBILE  , NORTH , GBP ,1636.7,364,out_of_range|whitespace_corruption
ORD-7516150,CUST-45797,PROD-66234,2026-03-19,1,954.54,ONLINE,SOUTH,EUR,954.54,365,duplicates
ORD-2703367,CUSTOMER-GHOST0091,PRODUCT-GHOST0091,2025-04-19,3,722.89,ONLINE,NORTH,EUR,2168.67,366,referential_break
ORD-7049462,,,,1,79.36,ONLINE,SOUTH,EUR,79.36,367,nulls
ORD-8699172,CUST-21680,PROD-84976,2025-03-25,1,457.93,MOBILE,SOUTH,USD,457.93,368,
ORD-2252651,CUST-66908,PROD-38968,2025-07-30,3,531.32,ONLINE,WEST,GBP,483.16,369,revenue_inconsistency
ORD-6058088,CUST-26612,PROD-61411,2024-11-02,1,446.57,STORE,NORTH,GBP,446.57,370,
ORD-4389773,CUST-70063,PROD-18658,2025-11-01,1,754.43,ONLINE,NORTH,EUR,754.43,371,
ORD-5220889,CUST-35601,PROD-58021,2024-01-06,-1.0,776.42,MOBILE,NORTH,GBP,-776.42,372,negative_values
ORD-5154268,CUST-69318,PROD-38174,2025-11-15,N/A,???,ONLINE,EAST,EUR,1945.16,373,type_mismatch
ORD-5270916,CUST-14658,PROD-22592,2026-04-01,1,703.67,ONLINE,EAST,EUR,703.67,374,
ORD-3276601,CUST-95455,PROD-94382,2024-01-02,2,470.22,STORE,EAST,GBP,940.44,375,
ORD-2627188,CUST-44793,PROD-84976,2025-11-12,1,444.2,STORE,SOUTH,EUR,444.2,376,
ORD-3849561,CUST-88368,PROD-77428,2025-12-25,2,151.54,ONLINE,SOUTH,USD,303.08,377,
ORD-8417228,CUST-21214,PROD-90637,2026-02-01,n/a,N/A,ONLINE,WEST,EUR,542.63,378,type_mismatch
ORD-9886660,CUST-65681,PROD-77290,2025-12-04,1,299.31,ONLINE,EAST,GBP,299.31,379,
ord3818154,cust67267,PROD-56398,2025-09-23,3,623.17,STORE,NORTH,EUR,1869.51,380,format_violation
ORD-8631015,CUST-72363,PROD-75969,2025-12-09,1,362.48,STORE,SOUTH,EUR,362.48,381,duplicates
ORD-7971628,CUST-33631,PROD-68751,2025-09-05,2,136.44,STORE,NORTH,EUR,272.88,382,
ORD-8249973,CUST-16844,PROD-95900,2025-11-25,3,851.65,ONLINE ,NORTH ,  EUR,2554.95,383,whitespace_corruption
ORD-8195639,CUST-93832,PROD-90033,2025-08-15,3,603.23,ONLINE,SOUTH,EUR,585.75,384,revenue_inconsistency
ORD-5386297,CUST-24391,PROD-22674,2026-03-12,3,1011.17,MOBILE,NORTH,EUR,3033.51,385,
ORD-8095984,CUST-93619,PROD-87881,2026-02-14,???,N/A,ONLINE,EAST,EUR,1393.86,386,out_of_range|type_mismatch
ORD-3258638,,,,3,454.26,STORE,SOUTH,EUR,1362.78,387,nulls
ORD-8125267,CUST-44451,PROD-41500,2026-09-15,1,591.35,ONLINE,EAST,GBP,239.75,388,future_date|revenue_inconsistency
ORD-8376560,CUST-24471,PROD-85574,2025-12-13,4,143.38,ONLINE,NORTH,USD,573.52,389,
ORD-5255199,CUST-60615,PROD-26136,2025-08-09,-2.0,112.1,ONLINE,NORTH,EUR,-224.2,390,duplicates|negative_values
ORD-3342654,CUST-66342,PROD-61967,2024-01-02,2,872.79,ONLINE,EAST,USD,1745.58,391,
ORD-5702731,CUST-62300,PROD-63917,2025-12-13,1,342.41,ONLINE,SOUTH,USD,342.41,392,
ORD-7641781,CUST-13107,PROD-20718,2024-03-27,1,77.79,ONLINE,SOUTH,EUR,77.79,393,
ORD-9162229,CUST-28339,PROD-81728,2025-01-03,3,25.77,STORE,EAST,EUR,77.31,394,
ORD-5259466,,,2026-11-01,1,507.62,STORE,NORTH,GBP,507.62,395,future_date|nulls
ORD-2418502,CUST-71171,PROD-81267,2025-11-28,3,1115.56,MOBILE,SOUTH,EUR,3346.68,396,
ord3489585,CUST_41231,PROD-31161,2025-07-06,2,759.15,ONLINE,WEST,EUR,1518.3,397,format_violation
ORD-5310270,CUST-53625,PROD-87009,2025-03-29,1,132.58,STORE,SOUTH,EUR,132.58,398,
ORD-6606669,CUST-75516,PROD-57225,2026-02-15,2,340.19,MOBILE,NORTH,EUR,680.38,399,
ORD-3101039,CUST-99635,PROD-30875,2024-08-30,3,817.06,STORE,NORTH,GBP,2451.18,400,
ORD-9431307,CUST-43800,PROD-97472,2025-12-15,1,464.93,STORE,SOUTH,EUR,464.93,401,
ORD-2152941,CUST-49197,PROD-64731,2026-01-27,2,310.31,ONLINE,EAST,USD,620.62,402,
ORD_5085611,CUST_68364,PROD-50769,2024-12-12,1,559.2,STORE,SOUTH,EUR,559.2,403,format_violation
ORD-9546228,CUST-26238,PROD-45801,2025-01-25,1,300.26,STORE,SOUTH,EUR,300.26,404,
ORD-2923208,CUST-61274,PROD-28463,2025-05-14,N/A,???,ONLINE,SOUTH,EUR,288.66,405,duplicates|type_mismatch
ORD-1454997,CUST-94324,PROD-66571,2026-04-09,3,69.49,STORE,EAST,USD,208.47,406,
ORD-2024975,CUST-70028,PROD-74724,2025-09-10,1,227.13,ONLINE,EAST,GBP,227.13,407,
ORD-7111745,CUST-46349,PROD-72612,2026-02-10,2,819.54,MOBILE,EAST,EUR,1639.08,408,
ORD-7847857,CUST-88210,PROD-25746,2026-02-13,2,812.96,STORE,SOUTH,EUR,1625.92,409,
ORD-7373367,CUST-70644,PROD-95379,2024-09-02,2,767.43,STORE,SOUTH,EUR,1534.86,410,
ORD-2966764,CUST-69101,PROD-31597,2026-01-06,3,476.32,STORE,NORTH,USD,1428.96,411,duplicates
ORD-7811529,CUST-26390,PROD-60092,2025-07-30,2,63.05,ONLINE,WEST,GBP,126.1,412,
ORD-2457347,,,,1,156.37,MOBILE,SOUTH,EUR,156.37,413,nulls
ORD-4488845,CUST-47298,PROD-33461,2025-12-27,2,20.63,ONLINE,EAST,EUR,41.26,414,
ORD-5044673,CUST-99205,PROD-61572,2025-09-26,4,708.8,MOBILE,WEST,EUR,2835.2,415,
ORD-9628287,CUST-24153,PROD-37397,2026-02-05,1,167.58,STORE,NORTH,GBP,167.58,416,
ORD-3260368,,,,3,902.58,STORE,WEST,EUR,2707.74,417,nulls
ORD-6612657,CUST-69832,PROD-15550,2025-12-16,1,268.27,MOBILE,EAST,EUR,268.27,418,
ORD-6942012,CUST-87391,PROD-37836,2024-09-14,1,638.39,ONLINE,SOUTH,GBP,638.39,419,
ORD-3422343,CUSTOMER-GHOST0573,PRODUCT-GHOST0573,2025-12-10,-1.0,342.86,ONLINE,WEST,USD,-342.86,420,negative_values|referential_break
ORD-3461757,CUST-22207,PROD-31161,2025-09-28,2,704.4,ONLINE,EAST,EUR,175.68,421,revenue_inconsistency
ORD-9358116,CUST-59238,PROD-50765,2026-04-01,--,--,STORE,NORTH,GBP,302.34,422,type_mismatch
ORD-2075302,CUST-71031,PROD-36365,2025-05-26,2,40.51,STORE,EAST,GBP,81.02,423,
ORD-6712038,CUST-11951,PROD-26155,2024-07-29,1,749.57,MOBILE,NORTH,EUR,749.57,424,
ORD-9943663,CUST-59010,PROD-86996,2024-10-07,4,447.55,STORE,SOUTH,EUR,1790.2,425,
ORD-5348887,CUST-22328,PROD-44974,2025-07-17,5,555.27,STORE,SOUTH,USD,2776.35,426,
ORD-4536065,CUSTOMER-GHOST2154,PRODUCT-GHOST2154,2026-02-26,2,33.52,ONLINE,EAST,EUR,67.04,427,referential_break
ORD-7900521,CUST-30882,PROD-29484,2025-07-15,1,28.22,ONLINE,NORTH,EUR,28.22,428,
ord4018121,cust30132,PROD-27364,2025-12-21,1,230.44,STORE,NORTH,EUR,230.44,429,format_violation
ORD-8334740,CUST-77879,PROD-38217,2025-12-01,1,855.25,ONLINE,SOUTH,GBP,855.25,430,duplicates
ORD-4614291,CUST-69628,PROD-18816,2024-07-28,2,500.5,MOBILE,EAST,GBP,1001.0,431,
ORD-9817173,CUST-35610,PROD-74040,2025-06-05,5,704.04,MOBILE,WEST,GBP,3520.2,432,
ORD-5455764,CUST-79071,PROD-41470,2025-10-21,2,236.45,MOBILE,SOUTH,EUR,472.9,433,
ORD-5426495,CUST-65674,PROD-58649,2024-01-02,1,764.17,STORE,SOUTH,USD,764.17,434,
ORD-8238788,CUST-34740,PROD-60871,2026-02-09,1,159.44,ONLINE,NORTH,EUR,159.44,435,
ORD-7025003,CUST-67456,PROD-93681,2025-10-25,3,286.34,MOBILE,NORTH,USD,859.02,436,
ORD-9221062,CUST-82989,PROD-96980,2026-02-23,3,567.35,ONLINE,WEST,EUR,1702.05,437,
ORD-9980213,CUST-77144,PROD-73170,2024-11-27,2,388.03,ONLINE,SOUTH,GBP,776.06,438,
ORD-8231565,CUST-66654,PROD-17879,2026-03-07,1,133.4,STORE,NORTH,USD,133.4,439,
ORD-1520140,CUSTOMER-GHOST1614,PRODUCT-GHOST1614,2024-07-04,3,177.98,MOBILE,EAST,EUR,533.94,440,referential_break
ORD-5917543,CUST-38063,PROD-86996,2025-11-25,1,534.8,STORE,WEST,EUR,534.8,441,
ord9638602,CUST_53883,PROD-81132,2026-03-15,1,60.78,ONLINE,NORTH,USD,60.78,442,format_violation
ord6746772,cust37235,PROD-41500,2026-02-09,1,573.5,STORE,NORTH,EUR,573.5,443,format_violation
ORD-4466889,CUST-93778,PROD-58197,2025-05-23,1,596.52,ONLINE,NORTH,USD,596.52,444,
ORD-3764428,CUST-14845,PROD-49241,2026-10-21,1,903.15,ONLINE,WEST,USD,903.15,445,future_date
ORD-8132960,CUST-26268,PROD-15044,2025-12-09,1,312.61,STORE,NORTH,EUR,312.61,446,
ORD-1484094,CUST-46694,PROD-58197,2026-01-20,2,601.06,ONLINE,EAST,USD,1202.12,447,
ORD-6552148,,,,-2.0,557.98,MOBILE,SOUTH,USD,-1115.96,448,negative_values|nulls
ORD-7507026,,,,2,747.81,MOBILE,WEST,EUR,1495.62,449,nulls
ORD-9833510,CUST-73202,PROD-54088,2024-12-21,2,1153.89,MOBILE,SOUTH,EUR,2307.78,450,
ORD-8487807,CUST-94324,PROD-30024,2026-10-21,5,700.25,STORE,SOUTH,EUR,3501.25,451,future_date
ord4472845,CUST_94133,PROD-61501,2025-12-23,1,666.14,ONLINE,SOUTH,USD,666.14,452,format_violation
ORD-7121408,CUST-26849,PROD-16960,2026-03-17,3,1008.77,MOBILE,NORTH,EUR,3026.31,453,
ORD-8967805,CUST-59058,PROD-53256,2025-11-10,1,224.9,ONLINE,EAST,USD,224.9,454,
ORD-7953976,CUST-46464,PROD-67132,2026-01-04,2,391.26,ONLINE,NORTH,EUR,782.52,455,
ORD-4261134,CUST-83688,PROD-26136,2026-04-07,-3.0,111.86,STORE ,  WEST,EUR ,-335.58,456,negative_values|whitespace_corruption
ord8363417,CUST_67817,PROD-68529,2026-02-03,1,624.64,STORE,NORTH,GBP,624.64,457,format_violation
ORD-8227872,CUST-83190,PROD-41500,2026-01-26,2,635.56,STORE,NORTH,EUR,1271.12,458,
ORD-2212887,CUST-61274,PROD-34010,2025-07-28,1,65.05,ONLINE,EAST,EUR,65.05,459,
ORD-2995309,CUST-22042,PROD-31292,2026-04-02,2,99.33,STORE,EAST,EUR,44.12,460,revenue_inconsistency
ORD-5267008,CUSTOMER-GHOST0413,PRODUCT-GHOST0413,2024-01-02,1,938.52,ONLINE,NORTH,EUR,938.52,461,referential_break
ORD-2320639,CUST-42118,PROD-41500,2025-06-07,1,624.39,ONLINE,WEST,GBP,624.39,462,
ORD-3177600,CUST-49457,PROD-60871,2025-04-12,???,--,MOBILE,SOUTH,GBP,362.34,463,type_mismatch
ORD-3555815,CUST-73162,PROD-45551,2026-01-20,1,732.08,STORE,NORTH,GBP,732.08,464,
ORD-7702823,CUST-95348,PROD-87881,2025-10-31,9999,0.0001,STORE,SOUTH,EUR,438.0,465,out_of_range
ord1489807,CUST_26322,PROD-41668,2024-02-22,1,32.72,STORE,WEST,GBP,32.72,466,format_violation
ORD-2842117,CUST-93327,PROD-37836,2025-09-03,???,n/a,ONLINE,SOUTH,EUR,1263.52,467,type_mismatch
